CO,NO,NO2,O3,SO2,PM2.5,PM10,NH3,AQI,Timestamp
2910.61,10.39,105.56,97.27,12.64,129.53,143.87,17.73,5,2023-10-20 11:00:00
4005.43,19.0,159.03,25.03,11.68,153.58,170.67,21.28,5,2023-10-20 12:00:00
5981.45,84.94,178.22,0.18,13.59,182.92,204.14,28.12,5,2023-10-20 13:00:00
7904.05,157.36,178.22,0.0,16.45,218.46,245.62,38.0,5,2023-10-20 14:00:00
8651.73,185.97,174.11,0.0,19.55,248.37,281.46,48.13,5,2023-10-20 15:00:00
9506.23,207.42,183.7,0.0,25.03,283.77,323.76,61.81,5,2023-10-20 16:00:00
9933.47,212.79,186.44,0.0,29.56,310.03,355.08,74.98,5,2023-10-20 17:00:00
9613.04,193.12,180.96,0.0,30.99,313.62,360.03,81.06,5,2023-10-20 18:00:00
8117.68,144.84,175.48,0.0,28.13,286.78,327.6,77.01,5,2023-10-20 19:00:00
6462.1,92.09,164.51,0.0,24.08,257.85,292.13,70.93,5,2023-10-20 20:00:00
5126.95,50.51,150.8,0.0,20.74,241.11,271.17,66.88,5,2023-10-20 21:00:00
3898.62,18.55,126.12,0.19,17.4,225.3,251.59,62.82,5,2023-10-20 22:00:00
3177.64,3.44,104.19,2.46,15.14,215.83,239.76,61.3,5,2023-10-20 23:00:00
2910.61,1.09,90.48,4.83,14.42,211.69,234.68,63.33,5,2023-10-21 00:00:00
2937.32,5.42,85.68,1.22,14.42,203.4,226.85,65.86,5,2023-10-21 01:00:00
3631.59,36.21,84.31,0.15,17.17,205.36,232.08,70.93,5,2023-10-21 02:00:00
5073.55,98.35,87.74,3.08,21.46,216.56,247.56,76.0,5,2023-10-21 03:00:00
3898.62,57.22,89.11,19.67,15.5,169.06,190.11,41.54,5,2023-10-21 04:00:00
3952.03,46.49,98.71,41.84,13.95,171.84,192.95,31.41,5,2023-10-21 05:00:00
3631.59,27.27,98.71,87.98,12.4,180.0,200.43,23.56,5,2023-10-21 06:00:00
1255.04,3.49,26.39,180.24,23.6,95.05,105.5,11.27,5,2023-10-21 07:00:00
947.95,1.3,13.37,211.72,23.84,93.21,102.57,10.01,5,2023-10-21 08:00:00
921.25,0.87,11.82,228.88,24.08,100.33,109.71,10.01,5,2023-10-21 09:00:00
1041.41,0.91,17.48,223.16,21.93,109.42,119.67,11.02,5,2023-10-21 10:00:00
1308.44,0.87,30.5,208.85,20.98,122.12,133.74,12.79,5,2023-10-21 11:00:00
1642.23,0.31,51.41,178.81,23.37,131.02,143.65,14.19,5,2023-10-21 12:00:00
4379.27,8.94,186.44,42.2,26.7,169.71,188.28,25.59,5,2023-10-21 13:00:00
7904.05,81.36,257.73,0.0,26.23,230.36,259.7,41.04,5,2023-10-21 14:00:00
9613.04,130.53,260.47,0.0,24.32,279.71,319.93,51.17,5,2023-10-21 15:00:00
9399.41,132.32,233.05,0.0,21.7,299.65,346.83,55.22,5,2023-10-21 16:00:00
8865.36,125.17,200.15,0.0,19.07,306.66,358.53,52.69,5,2023-10-21 17:00:00
8651.73,128.75,178.22,0.0,16.93,308.08,362.36,47.62,5,2023-10-21 18:00:00
8224.49,126.96,160.4,0.0,14.19,298.98,350.09,42.05,5,2023-10-21 19:00:00
7797.24,119.81,143.95,0.0,12.52,290.98,337.49,40.53,5,2023-10-21 20:00:00
7263.18,108.18,130.24,0.0,11.68,286.57,328.58,41.04,5,2023-10-21 21:00:00
6568.91,79.57,123.38,0.0,9.78,283.81,319.17,33.44,5,2023-10-21 22:00:00
5233.76,31.74,112.41,0.1,6.38,269.32,294.24,14.95,5,2023-10-21 23:00:00
3685.0,1.56,78.83,19.49,5.66,255.16,270.51,7.98,5,2023-10-22 00:00:00
1789.09,0.0,14.57,134.47,8.94,190.5,202.49,6.65,5,2023-10-22 01:00:00
2002.72,0.01,24.68,103.0,6.91,184.72,197.04,7.79,5,2023-10-22 02:00:00
2323.15,1.42,43.53,70.81,6.91,178.58,191.68,8.11,5,2023-10-22 03:00:00
2590.18,6.31,52.78,70.1,8.11,173.56,187.33,8.87,5,2023-10-22 04:00:00
2670.29,7.82,56.89,90.84,9.78,170.37,185.17,10.64,5,2023-10-22 05:00:00
2777.1,6.93,61.01,120.16,12.16,173.72,189.9,11.78,5,2023-10-22 06:00:00
1602.17,1.61,29.82,191.69,31.95,112.33,121.5,6.4,5,2023-10-22 07:00:00
1174.93,0.8,20.05,185.97,29.8,72.94,80.32,4.75,5,2023-10-22 08:00:00
841.14,0.41,14.05,158.79,18.12,43.0,49.75,3.89,4,2023-10-22 09:00:00
1081.47,1.12,29.13,118.73,9.89,41.96,49.14,5.64,3,2023-10-22 10:00:00
1735.69,3.02,54.84,77.25,7.57,50.3,58.43,8.11,4,2023-10-22 11:00:00
2483.37,4.97,90.48,27.54,7.87,55.69,64.6,9.88,4,2023-10-22 12:00:00
4325.87,63.48,104.19,0.21,10.73,72.61,85.19,18.24,4,2023-10-22 13:00:00
6942.75,166.3,106.93,0.0,17.4,109.24,129.11,36.98,5,2023-10-22 14:00:00
8651.73,228.88,123.38,0.0,23.84,147.03,174.18,58.77,5,2023-10-22 15:00:00
9078.98,243.19,137.09,0.0,27.18,171.59,203.72,76.0,5,2023-10-22 16:00:00
8758.54,228.88,127.49,0.0,24.56,179.4,214.8,72.96,5,2023-10-22 17:00:00
7263.18,184.18,102.82,0.0,15.14,162.21,195.68,43.06,5,2023-10-22 18:00:00
4806.52,96.56,81.57,0.0,6.08,116.08,140.22,12.41,5,2023-10-22 19:00:00
3631.59,56.77,71.29,0.0,4.29,98.03,118.59,9.25,5,2023-10-22 20:00:00
3044.13,34.87,65.8,0.0,4.11,91.53,111.05,9.88,5,2023-10-22 21:00:00
2510.07,16.54,61.01,0.13,3.99,83.78,101.78,10.51,5,2023-10-22 22:00:00
2029.42,4.3,54.84,1.81,3.81,74.47,90.47,10.26,4,2023-10-22 23:00:00
1735.69,0.99,46.61,6.44,3.87,65.84,80.02,10.13,4,2023-10-23 00:00:00
1602.17,1.26,43.53,7.15,4.35,58.57,71.78,10.89,4,2023-10-23 01:00:00
2029.42,14.31,50.72,0.86,6.08,61.1,76.09,14.95,4,2023-10-23 02:00:00
2723.69,45.6,54.15,4.74,7.87,66.03,82.75,18.49,4,2023-10-23 03:00:00
2910.61,50.96,62.38,16.63,9.06,68.73,85.87,18.49,4,2023-10-23 04:00:00
2990.72,42.92,73.34,35.76,9.66,77.96,96.16,18.75,5,2023-10-23 05:00:00
2616.88,23.92,73.34,77.25,9.42,86.87,104.72,17.23,5,2023-10-23 06:00:00
961.3,3.74,21.42,143.05,17.64,44.05,52.43,8.99,4,2023-10-23 07:00:00
781.06,1.9,13.88,167.37,19.55,44.48,51.6,8.23,4,2023-10-23 08:00:00
787.73,1.62,14.22,181.67,22.17,49.14,56.28,8.36,5,2023-10-23 09:00:00
1361.85,4.81,41.81,151.63,15.74,61.89,71.28,11.91,4,2023-10-23 10:00:00
2296.45,9.72,87.74,92.98,10.73,79.85,92.55,16.72,5,2023-10-23 11:00:00
3311.16,16.54,138.46,25.39,10.37,93.34,108.64,20.52,5,2023-10-23 12:00:00
5287.17,86.72,160.4,0.12,15.74,121.8,142.89,34.45,5,2023-10-23 13:00:00
7583.62,177.03,168.62,0.0,24.08,165.33,195.43,57.25,5,2023-10-23 14:00:00
9185.79,228.88,178.22,0.0,30.99,209.92,249.08,78.02,5,2023-10-23 15:00:00
11108.4,286.1,194.67,0.0,40.53,266.51,315.91,103.35,5,2023-10-23 16:00:00
12817.38,325.44,213.86,0.0,49.11,317.56,375.81,127.67,5,2023-10-23 17:00:00
13565.06,339.75,222.09,0.0,52.93,346.36,408.86,141.86,5,2023-10-23 18:00:00
13458.25,332.59,224.83,0.0,52.93,345.97,405.76,147.94,5,2023-10-23 19:00:00
13031.01,314.71,224.83,0.0,51.98,338.99,395.67,149.97,5,2023-10-23 20:00:00
11962.89,268.22,216.6,0.0,49.11,322.51,379.31,145.91,5,2023-10-23 21:00:00
10147.09,203.85,194.67,0.0,42.92,291.69,345.4,133.75,5,2023-10-23 22:00:00
8438.11,151.99,172.73,0.0,39.1,264.1,312.37,122.61,5,2023-10-23 23:00:00
7370.0,121.59,154.91,0.0,37.67,247.18,290.95,117.54,5,2023-10-24 00:00:00
4592.9,51.41,123.38,0.0,29.8,155.12,196.66,79.04,5,2023-10-24 01:00:00
7370.0,139.47,131.61,0.05,41.48,251.85,293.49,121.59,5,2023-10-24 02:00:00
6141.66,118.02,117.9,2.66,36.24,182.16,222.36,82.08,5,2023-10-24 03:00:00
6729.13,141.26,117.9,8.85,30.28,190.43,229.0,59.78,5,2023-10-24 04:00:00
6835.94,121.59,139.83,20.03,25.27,199.92,236.34,42.56,5,2023-10-24 05:00:00
5714.42,52.75,161.77,70.81,23.13,224.11,253.18,27.87,5,2023-10-24 06:00:00
1068.12,4.81,29.82,137.33,33.38,47.34,58.45,7.54,3,2023-10-24 07:00:00
647.54,1.96,14.57,151.63,23.37,32.84,42.62,5.26,4,2023-10-24 08:00:00
634.19,1.65,14.74,157.36,25.99,32.7,42.66,4.56,4,2023-10-24 09:00:00
1575.47,7.49,60.32,117.3,24.32,48.38,61.13,11.15,3,2023-10-24 10:00:00
2964.02,19.22,123.38,54.36,18.6,72.97,89.27,18.75,4,2023-10-24 11:00:00
4005.43,45.15,153.54,8.23,14.54,85.03,103.65,24.07,5,2023-10-24 12:00:00
8010.86,159.14,200.15,0.04,16.69,199.78,229.58,37.49,5,2023-10-24 13:00:00
9399.41,212.79,200.15,0.0,16.69,240.49,277.21,41.54,5,2023-10-24 14:00:00
9613.04,214.58,194.67,0.0,15.74,272.99,315.77,39.01,5,2023-10-24 15:00:00
5928.04,91.2,154.91,0.0,15.5,202.32,240.51,36.98,5,2023-10-24 16:00:00
5928.04,83.15,157.65,0.0,18.12,213.49,255.81,45.09,5,2023-10-24 17:00:00
5554.2,72.42,153.54,0.0,18.36,206.52,250.68,48.13,5,2023-10-24 18:00:00
7476.81,123.38,156.28,0.0,19.55,266.83,319.33,57.76,5,2023-10-24 19:00:00
6355.29,94.77,141.2,0.0,16.45,238.78,285.69,52.18,5,2023-10-24 20:00:00
5340.58,67.06,124.75,0.0,13.83,215.59,258.37,48.13,5,2023-10-24 21:00:00
4379.27,41.57,104.19,0.0,11.32,189.85,228.04,42.05,5,2023-10-24 22:00:00
3471.37,22.13,85.68,0.03,9.3,164.22,196.46,35.97,5,2023-10-24 23:00:00
2803.8,11.62,71.29,0.26,8.11,142.87,170.17,31.41,5,2023-10-25 00:00:00
2536.77,12.96,61.01,0.18,7.63,126.44,150.92,27.87,5,2023-10-25 01:00:00
2243.04,22.58,50.72,0.19,8.11,86.45,109.22,25.84,5,2023-10-25 02:00:00
4592.9,110.86,58.26,2.01,10.97,128.45,156.08,28.37,5,2023-10-25 03:00:00
3952.03,88.51,69.23,10.46,11.09,99.02,121.6,27.11,5,2023-10-25 04:00:00
4219.06,93.88,82.25,16.99,12.4,95.86,121.61,25.33,5,2023-10-25 05:00:00
3417.97,53.64,93.22,42.2,11.44,88.6,112.1,21.28,5,2023-10-25 06:00:00
921.25,4.86,25.7,133.04,16.45,37.02,47.36,9.12,3,2023-10-25 07:00:00
534.06,1.47,9.68,141.62,11.09,24.88,32.04,5.76,4,2023-10-25 08:00:00
881.2,1.73,15.77,188.83,18.6,57.14,67.35,9.63,5,2023-10-25 09:00:00
1468.66,3.07,32.9,158.79,10.01,56.04,67.1,11.78,5,2023-10-25 10:00:00
2136.23,3.97,65.8,165.94,10.73,115.69,132.42,16.47,5,2023-10-25 11:00:00
2483.37,1.7,100.08,98.71,10.01,109.96,127.28,18.49,5,2023-10-25 12:00:00
4753.11,30.4,175.48,11.27,12.04,157.71,180.03,25.08,5,2023-10-25 13:00:00
6835.94,113.55,165.88,0.0,12.99,193.14,222.04,32.93,5,2023-10-25 14:00:00
7583.62,150.2,150.8,0.0,13.47,223.06,258.94,38.0,5,2023-10-25 15:00:00
8117.68,168.09,148.06,0.0,14.54,251.34,294.47,42.05,5,2023-10-25 16:00:00
8010.86,160.93,146.69,0.0,15.26,210.68,249.71,38.5,5,2023-10-25 17:00:00
4486.08,30.4,130.24,0.0,14.31,197.52,235.79,37.49,5,2023-10-25 18:00:00
5928.04,94.77,135.72,0.0,13.35,229.34,273.72,42.56,5,2023-10-25 19:00:00
4753.11,59.01,128.87,0.0,11.8,206.66,243.96,40.53,5,2023-10-25 20:00:00
2590.18,1.98,89.11,3.53,10.61,138.3,164.61,31.66,5,2023-10-25 21:00:00
2162.93,0.35,71.97,9.3,10.01,123.63,147.36,32.42,5,2023-10-25 22:00:00
1842.5,0.1,58.26,14.31,9.89,109.92,131.29,34.45,5,2023-10-25 23:00:00
2590.18,5.59,87.05,0.74,11.56,155.16,180.25,51.68,5,2023-10-26 00:00:00
2723.69,14.53,82.94,0.09,13.35,152.54,178.12,55.22,5,2023-10-26 01:00:00
3631.59,54.99,80.2,0.08,17.17,161.67,191.24,60.8,5,2023-10-26 02:00:00
5393.98,132.32,79.51,2.24,20.5,177.31,212.35,61.3,5,2023-10-26 03:00:00
6248.47,162.72,85.68,6.88,17.17,177.6,211.54,44.08,5,2023-10-26 04:00:00
6141.66,143.05,111.04,16.09,15.02,172.34,204.51,33.44,5,2023-10-26 05:00:00
5073.55,79.57,132.98,43.27,13.23,156.2,184.27,24.57,5,2023-10-26 06:00:00
1321.79,6.43,37.01,148.77,19.55,69.28,82.36,11.27,4,2023-10-26 07:00:00
1001.36,2.4,20.05,194.55,21.7,70.83,82.68,10.26,5,2023-10-26 08:00:00
1001.36,1.68,17.82,217.44,24.32,76.95,88.8,10.39,5,2023-10-26 09:00:00
2349.85,9.28,78.83,151.63,19.55,109.12,125.63,16.97,5,2023-10-26 10:00:00
4112.24,21.9,152.17,72.24,15.26,155.35,177.55,23.05,5,2023-10-26 11:00:00
5714.42,59.01,200.15,11.18,15.26,185.86,211.85,28.37,5,2023-10-26 12:00:00
8331.3,153.78,233.05,0.04,23.37,225.53,256.7,47.12,5,2023-10-26 13:00:00
11428.83,239.61,296.12,0.0,36.72,282.59,320.98,76.0,5,2023-10-26 14:00:00
13885.5,289.68,361.92,0.0,48.64,342.66,388.78,103.35,5,2023-10-26 15:00:00
15808.11,311.14,422.24,0.0,58.17,399.47,453.22,124.63,5,2023-10-26 16:00:00
16021.73,296.83,422.24,0.0,61.04,425.16,485.03,133.75,5,2023-10-26 17:00:00
14526.37,257.49,372.89,0.0,57.22,413.35,475.13,131.73,5,2023-10-26 18:00:00
12603.76,212.79,329.02,0.0,51.5,377.26,434.56,120.58,5,2023-10-26 19:00:00
10681.15,168.09,287.89,0.0,45.78,335.22,385.81,110.45,5,2023-10-26 20:00:00
8758.54,123.38,244.02,0.0,40.05,294.13,339.42,101.33,5,2023-10-26 21:00:00
6782.53,79.57,197.41,0.0,34.33,252.29,290.47,90.18,5,2023-10-26 22:00:00
5287.17,45.15,164.51,0.0,30.99,224.74,256.55,84.1,5,2023-10-26 23:00:00
4432.68,26.6,145.32,0.01,29.09,213.09,241.61,85.12,5,2023-10-27 00:00:00
1602.17,1.61,56.21,6.97,13.95,71.08,88.28,41.04,4,2023-10-27 01:00:00
2349.85,27.05,61.01,0.15,15.5,78.96,99.13,43.57,5,2023-10-27 02:00:00
3845.21,90.3,67.86,2.08,18.6,95.17,120.03,48.13,5,2023-10-27 03:00:00
5180.36,143.05,74.03,5.9,17.64,109.51,136.98,41.04,5,2023-10-27 04:00:00
5180.36,130.53,90.48,12.87,15.5,112.72,139.77,32.17,5,2023-10-27 05:00:00
4165.65,71.53,105.56,35.76,12.87,108.25,132.32,24.57,5,2023-10-27 06:00:00
794.41,3.86,20.91,128.75,12.99,30.03,37.29,7.47,3,2023-10-27 07:00:00
574.11,1.47,10.11,148.77,10.97,27.61,33.88,5.83,4,2023-10-27 08:00:00
587.46,1.23,9.94,155.93,11.09,30.58,37.08,5.76,4,2023-10-27 09:00:00
1535.42,5.76,52.09,135.9,11.32,64.01,74.79,12.92,4,2023-10-27 10:00:00
2857.21,10.84,115.16,86.55,12.28,113.07,129.24,20.01,5,2023-10-27 11:00:00
4272.46,25.7,175.48,16.81,14.31,146.85,166.86,26.09,5,2023-10-27 12:00:00
6141.66,84.94,208.38,0.04,20.98,180.29,204.67,38.5,5,2023-10-27 13:00:00
7583.62,123.38,244.02,0.0,29.09,211.12,240.23,53.2,5,2023-10-27 14:00:00
8331.3,134.11,268.7,0.0,35.29,235.09,269.42,65.86,5,2023-10-27 15:00:00
8972.17,134.11,287.89,0.0,40.05,250.65,290.3,76.0,5,2023-10-27 16:00:00
8972.17,126.96,282.41,0.0,41.96,252.23,296.77,83.09,5,2023-10-27 17:00:00
8544.92,125.17,260.47,0.0,41.48,241.94,290.09,88.16,5,2023-10-27 18:00:00
8224.49,126.96,246.76,0.0,41.01,230.92,279.51,90.18,5,2023-10-27 19:00:00
7476.81,111.76,224.83,0.0,37.67,211.78,258.04,87.14,5,2023-10-27 20:00:00
6034.85,78.68,186.44,0.0,31.95,179.96,221.97,77.01,5,2023-10-27 21:00:00
4486.08,42.47,142.57,0.0,25.51,148.34,182.31,61.3,5,2023-10-27 22:00:00
3391.27,16.09,112.41,0.17,22.17,132.7,158.82,51.17,5,2023-10-27 23:00:00
2750.4,2.68,93.22,3.71,20.27,127.05,147.71,47.12,5,2023-10-28 00:00:00
2296.45,0.71,73.34,8.58,17.4,119.64,137.71,43.06,5,2023-10-28 01:00:00
2376.56,11.06,65.8,1.2,14.9,114.71,133.3,39.01,5,2023-10-28 02:00:00
3017.43,45.6,61.01,3.98,13.35,111.49,131.9,34.96,5,2023-10-28 03:00:00
3631.59,73.31,64.43,10.37,11.68,106.87,128.19,28.37,5,2023-10-28 04:00:00
3417.97,59.9,74.71,23.96,10.37,97.65,118.48,23.56,5,2023-10-28 05:00:00
2643.59,28.61,74.03,60.8,8.7,85.94,104.64,19.51,5,2023-10-28 06:00:00
600.81,1.79,11.31,138.76,8.94,29.06,37.76,7.16,3,2023-10-28 07:00:00
507.35,0.83,6.43,151.63,7.87,31.76,40.29,6.33,4,2023-10-28 08:00:00
540.73,0.73,6.6,158.79,7.99,37.74,46.67,6.71,4,2023-10-28 09:00:00
1148.22,3.1,31.19,148.77,7.87,67.51,79.35,12.29,4,2023-10-28 10:00:00
1949.31,4.97,67.86,114.44,8.23,103.01,118.48,17.48,5,2023-10-28 11:00:00
2777.1,3.16,115.16,54.36,8.7,131.16,149.68,20.52,5,2023-10-28 12:00:00
3738.4,14.08,154.91,3.22,9.89,155.33,177.11,24.32,5,2023-10-28 13:00:00
4432.68,38.0,150.8,0.0,11.21,176.4,201.62,27.36,5,2023-10-28 14:00:00
4699.71,46.04,148.06,0.0,12.76,191.52,220.11,30.4,5,2023-10-28 15:00:00
5073.55,47.83,163.14,0.0,17.4,197.86,229.19,40.02,5,2023-10-28 16:00:00
5180.36,47.39,172.73,0.0,20.98,194.63,228.29,49.65,5,2023-10-28 17:00:00
4966.74,42.92,167.25,0.0,21.93,182.39,216.28,53.7,5,2023-10-28 18:00:00
4592.9,34.87,159.03,0.0,20.74,166.09,198.07,53.2,5,2023-10-28 19:00:00
4165.65,25.7,145.32,0.01,19.31,149.93,179.93,52.69,5,2023-10-28 20:00:00
3524.78,16.54,124.75,0.04,17.64,130.94,159.31,51.17,5,2023-10-28 21:00:00
2803.8,5.64,100.08,1.72,15.5,111.46,137.05,46.1,5,2023-10-28 22:00:00
2216.34,0.26,74.03,12.16,14.42,99.41,122.26,42.56,5,2023-10-28 23:00:00
1895.9,0.02,57.58,23.6,14.54,97.72,119.17,43.06,5,2023-10-29 00:00:00
1842.5,0.05,55.52,24.68,15.26,100.84,122.35,46.61,5,2023-10-29 01:00:00
2376.56,8.61,75.4,3.93,18.12,114.7,138.95,54.72,5,2023-10-29 02:00:00
3685.0,56.77,84.31,3.31,22.89,140.15,168.71,65.86,5,2023-10-29 03:00:00
4859.92,101.03,89.11,8.85,20.74,162.54,194.47,56.74,5,2023-10-29 04:00:00
5073.55,93.88,104.19,19.67,17.4,173.6,205.18,42.05,5,2023-10-29 05:00:00
4272.46,47.39,115.16,57.22,15.5,176.96,205.04,33.44,5,2023-10-29 06:00:00
881.2,2.26,16.45,157.36,15.74,56.06,73.46,8.74,4,2023-10-29 07:00:00
587.46,0.83,6.68,160.22,9.89,38.92,54.73,6.4,4,2023-10-29 08:00:00
567.44,0.73,6.51,158.79,8.82,37.61,53.17,5.95,4,2023-10-29 09:00:00
1148.22,3.49,32.22,141.62,7.57,60.3,79.16,11.65,4,2023-10-29 10:00:00
2002.72,5.92,73.34,104.43,7.39,95.15,118.02,17.73,5,2023-10-29 11:00:00
2830.51,4.92,124.75,40.77,7.99,122.34,147.76,21.79,5,2023-10-29 12:00:00
3898.62,23.69,160.4,0.59,11.21,150.51,178.49,29.89,5,2023-10-29 13:00:00
4646.3,48.73,165.88,0.0,15.74,177.61,208.61,41.04,5,2023-10-29 14:00:00
5020.14,56.77,168.62,0.0,19.07,198.03,232.17,49.65,5,2023-10-29 15:00:00
5554.2,59.9,189.19,0.0,22.65,210.06,246.89,56.24,5,2023-10-29 16:00:00
5714.42,55.88,197.41,0.0,25.03,207.04,245.85,61.81,5,2023-10-29 17:00:00
5447.39,52.3,180.96,0.0,24.56,192.21,231.6,63.33,5,2023-10-29 18:00:00
5073.55,49.17,165.88,0.0,22.89,172.72,210.24,62.32,5,2023-10-29 19:00:00
4646.3,44.7,150.8,0.0,22.17,154.45,191.16,63.33,5,2023-10-29 20:00:00
4005.43,35.76,128.87,0.0,20.74,131.66,168.72,63.84,5,2023-10-29 21:00:00
3257.75,25.26,102.82,0.0,18.84,109.82,145.31,60.8,5,2023-10-29 22:00:00
2670.29,17.21,81.57,0.01,17.4,94.9,128.17,57.25,5,2023-10-29 23:00:00
2323.15,13.63,66.49,0.03,17.17,86.24,117.54,55.73,5,2023-10-30 00:00:00
2162.93,15.2,56.21,0.03,17.17,80.33,109.76,54.21,5,2023-10-30 01:00:00
2803.8,42.02,56.21,0.03,20.5,91.2,122.56,57.76,5,2023-10-30 02:00:00
4486.08,107.29,65.8,1.18,26.46,118.01,153.43,65.86,5,2023-10-30 03:00:00
5821.23,157.36,75.4,4.29,24.56,140.47,178.81,54.72,5,2023-10-30 04:00:00
6141.66,148.42,97.33,10.28,21.46,151.92,189.79,42.56,5,2023-10-30 05:00:00
5661.01,96.56,134.35,28.61,20.27,160.97,195.94,33.94,5,2023-10-30 06:00:00
1054.76,4.64,29.82,135.9,30.28,60.39,89.09,7.6,4,2023-10-30 07:00:00
594.14,1.33,10.62,148.77,16.21,45.28,72.39,4.81,4,2023-10-30 08:00:00
520.71,0.92,8.57,148.77,13.11,41.33,67.13,4.24,4,2023-10-30 09:00:00
1188.28,5.87,42.5,101.57,10.37,49.39,76.54,9.63,3,2023-10-30 10:00:00
2216.34,16.99,89.11,40.05,9.78,64.52,95.39,17.23,4,2023-10-30 11:00:00
3391.27,49.62,116.53,4.25,11.32,80.2,115.03,24.57,5,2023-10-30 12:00:00
4966.74,111.76,127.49,0.01,16.45,104.11,143.12,35.97,5,2023-10-30 13:00:00
6195.07,151.99,141.2,0.0,22.65,131.18,174.38,49.14,5,2023-10-30 14:00:00
6835.94,159.14,159.03,0.0,27.18,155.31,202.23,58.26,5,2023-10-30 15:00:00
7263.18,146.63,180.96,0.0,30.99,173.4,224.04,63.84,5,2023-10-30 16:00:00
7156.37,125.17,186.44,0.0,32.42,183.07,237.43,67.89,5,2023-10-30 17:00:00
6782.53,113.55,175.48,0.0,31.95,183.32,239.31,70.93,5,2023-10-30 18:00:00
6568.91,108.18,171.36,0.0,30.52,179.67,235.88,72.96,5,2023-10-30 19:00:00
6088.26,93.88,165.88,0.0,28.61,172.83,229.97,73.97,5,2023-10-30 20:00:00
5073.55,67.06,146.69,0.0,25.27,158.57,215.23,70.93,5,2023-10-30 21:00:00
3898.62,39.34,119.27,0.0,20.98,139.33,192.49,63.33,5,2023-10-30 22:00:00
3070.83,21.23,95.96,0.01,18.6,123.72,171.18,57.25,5,2023-10-30 23:00:00
2590.18,13.19,80.88,0.04,17.88,115.14,159.1,54.72,5,2023-10-31 00:00:00
2403.26,13.63,69.23,0.05,17.64,108.65,150.05,52.69,5,2023-10-31 01:00:00
2990.72,37.55,67.86,0.03,20.27,116.66,159.57,55.22,5,2023-10-31 02:00:00
4325.87,89.41,74.03,1.3,23.6,133.84,180.72,58.26,5,2023-10-31 03:00:00
4913.33,109.97,80.2,5.81,20.5,138.0,184.88,41.54,5,2023-10-31 04:00:00
5073.55,102.82,97.33,13.77,17.88,141.74,187.24,31.92,5,2023-10-31 05:00:00
4486.08,66.16,116.53,33.97,16.21,140.97,182.75,25.08,5,2023-10-31 06:00:00
867.84,3.05,20.39,135.9,16.21,55.1,82.35,6.59,4,2023-10-31 07:00:00
574.11,1.03,8.57,147.34,10.73,44.27,68.38,4.81,4,2023-10-31 08:00:00
547.41,0.88,8.4,145.91,10.13,43.28,67.85,4.56,4,2023-10-31 09:00:00
1068.12,4.08,36.33,108.72,8.11,52.62,80.18,8.74,4,2023-10-31 10:00:00
1895.9,8.72,78.83,52.21,7.63,67.84,98.83,14.82,4,2023-10-31 11:00:00
2830.51,21.46,116.53,8.14,8.7,84.16,117.36,19.51,5,2023-10-31 12:00:00
4005.43,61.69,130.24,0.05,10.61,105.86,141.02,24.32,5,2023-10-31 13:00:00
4859.92,86.72,139.83,0.0,11.92,131.37,169.43,28.12,5,2023-10-31 14:00:00
5126.95,87.62,141.2,0.0,12.52,154.25,195.56,27.87,5,2023-10-31 15:00:00
5393.98,87.62,143.95,0.0,16.45,171.52,216.32,35.46,5,2023-10-31 16:00:00
5500.79,86.72,145.32,0.0,21.93,180.45,228.74,47.62,5,2023-10-31 17:00:00
5393.98,82.25,138.46,0.0,23.84,177.59,227.15,53.7,5,2023-10-31 18:00:00
5020.14,72.42,128.87,0.0,22.89,162.45,209.1,53.2,5,2023-10-31 19:00:00
4432.68,59.9,117.9,0.0,21.22,146.83,190.56,52.69,5,2023-10-31 20:00:00
3898.62,45.6,105.56,0.0,19.79,132.91,174.66,53.2,5,2023-10-31 21:00:00
3337.86,30.85,95.96,0.0,18.36,121.01,160.53,52.69,5,2023-10-31 22:00:00
2883.91,19.0,85.68,0.03,17.64,112.99,149.49,51.68,5,2023-10-31 23:00:00
2616.88,13.75,78.14,0.06,18.12,109.81,144.21,52.69,5,2023-11-01 00:00:00
2563.48,15.65,72.66,0.06,19.31,110.82,144.4,54.21,5,2023-11-01 01:00:00
3231.05,41.13,71.97,0.02,22.89,125.85,162.46,59.28,5,2023-11-01 02:00:00
4646.3,99.24,78.14,0.63,26.7,148.18,189.56,64.85,5,2023-11-01 03:00:00
6141.66,157.36,84.31,2.21,23.13,169.74,215.3,54.72,5,2023-11-01 04:00:00
6622.31,171.66,93.22,5.05,19.31,175.33,222.12,43.57,5,2023-11-01 05:00:00
5607.6,125.17,101.45,11.44,15.5,151.88,193.31,31.92,5,2023-11-01 06:00:00
2082.82,17.21,63.75,59.37,20.27,85.48,107.76,13.93,5,2023-11-01 07:00:00
1895.9,11.62,58.95,78.68,24.32,87.13,104.34,11.15,5,2023-11-01 08:00:00
2323.15,12.74,74.03,80.11,29.8,101.87,118.9,11.53,5,2023-11-01 09:00:00
2510.07,12.07,85.0,66.52,25.51,98.37,116.5,12.03,5,2023-11-01 10:00:00
2429.96,9.28,91.85,41.13,19.31,83.38,101.11,12.16,5,2023-11-01 11:00:00
2162.93,4.08,95.96,16.45,13.59,70.21,86.15,11.4,4,2023-11-01 12:00:00
2910.61,36.21,95.96,0.37,10.61,79.56,98.12,12.67,5,2023-11-01 13:00:00
